time_hours,phase,reduced_phase,target_phase,zeitgeber
274.5,2.0570022561747576,2.2301187716913433,1.1780972450961724,0.036443203514488404
274.66666666666663,2.1042042733969275,2.2654803065576896,1.2217304763960206,0.04025942450714612
274.8333333333333,2.153595292741909,2.30058126673097,1.265363707695884,0.044561473175358864
275.0,2.205344538892061,2.335455055347564,1.3089969389957472,0.04937479423027725
275.16666666666663,2.259522813665916,2.3701366581898933,1.3526301702955956,0.054725825537840125
275.3333333333333,2.316079139706945,2.4046626621501983,1.3962634015954587,0.060641742642652416
275.5,2.3748228461796113,2.4390712689126417,1.4398966328953218,0.06715016668979022
275.66666666666663,2.4354157521049427,2.4734023003991834,1.4835298641951702,0.0742788370072144
275.8333333333333,2.497378740519179,2.5076971923414,1.5271630954950333,0.0820552500876033
276.0,2.5601151564128153,2.5419989721691145,1.5707963267948966,0.09050626722641066
276.16666666666663,2.6229501946083844,2.576352217247207,1.614429558094745,0.09965769362856819
276.3333333333333,2.6851816000608317,2.610802989345399,1.6580627893946083,0.109533832382597
276.5,2.7461339529704505,2.6453987410980595,1.7016960206944713,0.12015701730910795
276.66666666666663,2.8052078199179338,2.680188190110379,1.7453292519943195,0.13154712930956916
276.8333333333333,2.8619165566766966,2.715221156304987,1.7889624832941828,0.14372110145722589
277.0,2.9159068889052375,2.750548358097117,1.832595714594046,0.15669241867033198
277.16666666666663,2.9669632192436466,2.786221163058983,1.8762289458938943,0.1704706183719838
277.3333333333333,3.0149986176382546,2.822291288912266,1.9198621771937576,0.18506079905300016
277.5,3.0600369761697603,2.858810451006638,1.9634954084936205,0.20046314409673513
277.66666666666663,3.102190898794628,2.8958299529424085,2.007128639793469,0.21667246857947872
277.8333333333333,3.141639040622099,2.933400217721513,2.050761871093332,0.2336777970092963
278.0,3.1786053833081365,2.971570257814036,2.0943951023931953,0.2514619800937698
278.16666666666663,3.2133422067657986,3.010387083858982,2.1380283336930437,0.2700238725454905
278.3333333333333,3.2461158142295568,3.0498959247148294,2.181661564992907,0.2893114134594811
278.5,3.2771959290299106,3.0901378198535303,2.2252947962927703,0.30928807011813947
278.66666666666663,3.3068489097901836,3.1311497230509673,2.2689280275926182,0.3299101992948706
278.8333333333333,3.3353330308377855,3.1729637045036894,2.3125612588924818,0.35112699910805106
279.0,3.3628956670940786,3.215606124671009,2.356194490192345,0.37288054332852816
279.16666666666663,3.3897718816211784,3.2590967961107755,2.3998277214921933,0.39510590297055553
